t,Fx_pressure_N,Fx_viscous_N
2057.13,-115.5507,-34.61091
2057.15,-114.1989,-34.68558
2057.17,-112.2208,-34.77027
2057.19,-110.9467,-34.86844
2057.21,-109.6225,-34.95592
2057.23,-108.3813,-35.03531
2057.25,-106.8954,-35.10145
2057.27,-104.7638,-35.15179
2057.28,-103.2162,-35.18811
2057.3,-101.1125,-35.23035
2057.32,-98.67139,-35.27412
2057.34,-96.355,-35.29499
2057.36,-94.67744,-35.30924
2057.38,-92.86877,-35.30549
2057.4,-89.87698,-35.27322
2057.42,-87.55028,-35.23146
2057.44,-85.83262,-35.18815
2057.46,-83.8584,-35.13984
2057.48,-81.68277,-35.09774
2057.5,-78.90135,-35.07171
2057.52,-75.93337,-35.05767
2057.54,-72.93995,-35.08035
2057.56,-70.66874,-35.10119
2057.58,-68.26423,-35.12934
2057.6,-65.77897,-35.16189
2057.62,-63.44281,-35.21495
2057.64,-61.54082,-35.28479
2057.66,-59.55174,-35.33648
2057.68,-57.20055,-35.38973
2057.7,-55.44501,-35.47475
2057.72,-53.62449,-35.57201
2057.74,-51.27385,-35.67492
2057.76,-49.06944,-35.77255
2057.78,-46.78093,-35.86397
2057.8,-44.21902,-35.95722
2057.82,-41.82178,-36.05139
2057.84,-39.43738,-36.16077
2057.86,-37.33601,-36.25245
2057.88,-35.03303,-36.34019
2057.9,-32.29601,-36.40452
2057.92,-29.50857,-36.45081
2057.94,-26.88427,-36.47663
2057.96,-23.9004,-36.48754
2057.98,-21.35139,-36.46426
2058,-19.24019,-36.41927
2058.02,-17.04587,-36.3684
2058.04,-14.62658,-36.32434
2058.06,-12.14367,-36.29927
2058.08,-9.984579,-36.25848
2058.1,-7.616849,-36.20684
2058.12,-5.233281,-36.15288
2058.14,-2.719481,-36.12625
2058.16,-0.7844166,-36.10891
2058.18,1.009019,-36.09285
2058.2,2.506621,-36.07374
2058.22,4.434765,-36.05599
2058.24,6.305706,-36.03183
2058.26,8.392171,-36.01119
2058.28,10.07066,-35.98683
2058.3,11.52012,-35.97299
2058.31,13.536,-35.96519
2058.33,14.90003,-35.97191
2058.35,16.69308,-36.00343
2058.37,18.7837,-36.03233
2058.39,20.74909,-36.06285
2058.41,23.12107,-36.10064
2058.43,24.60274,-36.15202
2058.45,25.53289,-36.20669
2058.47,26.25502,-36.27
2058.48,26.69588,-36.32987
2058.5,27.16104,-36.39637
2058.52,28.91332,-36.4264
2058.53,29.80025,-36.45845
2058.55,31.2949,-36.47885
2058.56,32.70066,-36.48777
2058.58,34.11106,-36.4921
2058.6,35.20413,-36.48272
2058.61,36.76425,-36.45799
2058.63,38.90084,-36.40698
2058.65,40.78,-36.3336
2058.67,42.83798,-36.24889
2058.69,44.73445,-36.16173
2058.71,46.61022,-36.08331
2058.73,47.74954,-36.02931
2058.75,48.51926,-35.99659
2058.77,49.17748,-35.99203
2058.79,49.29969,-35.99624
2058.81,49.21798,-36.00557
2058.83,49.05562,-36.03312
2058.85,49.15882,-36.07526
2058.87,48.87116,-36.12195
2058.89,48.13825,-36.17318
2058.91,47.78037,-36.21534
2058.92,47.33268,-36.25196
2058.94,47.48478,-36.27775
2058.96,47.36777,-36.28675
2058.98,48.30644,-36.28209
2059,48.87647,-36.26436
2059.02,50.39048,-36.22902
2059.04,52.30438,-36.18097
2059.05,53.79017,-36.12896
2059.07,54.53632,-36.056
2059.09,55.26309,-35.94804
2059.11,56.21326,-35.82459
2059.13,56.94017,-35.68614
2059.14,56.75369,-35.55612
2059.16,55.68184,-35.44161
2059.18,54.2354,-35.32243
2059.2,53.13143,-35.2049
2059.22,52.83116,-35.10767
2059.24,51.91737,-35.02381
2059.26,51.94341,-34.95719
2059.28,51.84092,-34.9234
2059.3,50.81271,-34.91223
2059.32,50.2949,-34.90537
2059.33,50.77642,-34.88882
2059.34,52.13075,-34.87396
2059.36,51.97793,-34.85961
2059.37,50.70477,-34.8345
2059.38,50.74014,-34.78968
2059.4,50.49865,-34.73513
2059.41,49.37675,-34.65192
2059.43,49.20557,-34.5358
2059.45,49.617,-34.40799
2059.47,49.7034,-34.291
2059.49,49.1613,-34.18688
2059.51,49.32346,-34.10376
2059.53,49.69818,-34.03319
2059.55,49.92116,-33.97965
2059.57,50.2771,-33.93396
2059.59,50.45815,-33.8819
2059.61,49.71883,-33.83176
2059.63,48.25498,-33.80531
2059.65,47.34747,-33.79874
